"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," J David Carlin ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Stacy Carlson ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Anthony Foti ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Joel Jankowsky ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Michael J Madigan ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Bill Paxon ","Revolving Door Profiles","Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Steven R Ross ","Revolving Door Profiles","Non Former Members of Congress"
"Akin Gump et al","$620000","Citigroup Management Corp"," Paul G Scolese ","Revolving Door Profiles","Non Former Members of Congress"
"Avenue Solutions","$150000","Citigroup Management Corp"," Nick Baldick ","No Revolving Door Profiles","Non Former Members of Congress"
"Avenue Solutions","$150000","Citigroup Management Corp"," Lauraine D Sullivan ","No Revolving Door Profiles","Non Former Members of Congress"
"Avenue Solutions","$150000","Citigroup Management Corp"," Lisa McHenry White ","No Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$80000","Citigroup Management Corp"," Matthew J Dolan ","Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$80000","Citigroup Management Corp"," Barbara B Kennelly ","Revolving Door Profiles","Former Members of Congress"
"Baker & Hostetler","$80000","Citigroup Management Corp"," Kathleen M Kerrigan ","Revolving Door Profiles","Non Former Members of Congress"
"Baker & Hostetler","$80000","Citigroup Management Corp"," Bill McCollum ","Revolving Door Profiles","Former Members of Congress"
"Baker & Hostetler","$80000","Citigroup Management Corp"," Guy A Vander Jagt ","Revolving Door Profiles","Former Members of Congress"
"Barbour Griffith & Rogers","$120000","Citigroup Management Corp"," Carl W Biersack ","Revolving Door Profiles","Non Former Members of Congress"
"Barbour Griffith & Rogers","$120000","Citigroup Management Corp"," Loren Monroe ","Revolving Door Profiles","Non Former Members of Congress"
"Barbour Griffith & Rogers","$120000","Citigroup Management Corp"," Edward M Jr Rogers ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$400000","Citigroup Management Corp"," Effie A Aquila ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$400000","Citigroup Management Corp"," Robert E Barnett ","Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$400000","Citigroup Management Corp"," Jose S Rivas ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$400000","Citigroup Management Corp"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Campbell-Crane & Assoc","$80000","Citigroup Management Corp"," Jeanne M Campbell ","Revolving Door Profiles","Non Former Members of Congress"
"Campbell-Crane & Assoc","$80000","Citigroup Management Corp"," Daniel M Crane ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," William Fant ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Jayne T Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Lindsay D Hooper ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Robert J Leonard ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Joseph Mikrut ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Scott D Parven ","Revolving Door Profiles","Non Former Members of Congress"
"Capitol Tax Partners","$40000","Citibank"," Jonathan Talisman ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Michael P Andrews ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Rosemary Becchi ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Laricke Blanchard ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Lionel C Johnson ","Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Jeffrey R Levey ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Roger Nathaniel Levy ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Carole Roberts ","No Revolving Door Profiles","Non Former Members of Congress"
"Citigroup Management Corp","$5400000",""," Maura Solomon Woosley ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," W Douglas Badger ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Lauren Bazel ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," John L Doney ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Jayne T Fitzgerald ","Revolving Door Profiles","Non Former Members of Congress"
"Ernst & Young","$240000","Citigroup Management Corp"," Donna Steele Flynn ","Revolving Door Profiles","Non Former Members of Congress"
