"Lobbying Firm Hired","Total Amount*","Client","Lobbyist","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn","$3770800",""," J Leon Peace ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," William H Phillips ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Gerald Joseph Pigg ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Bryce Quick ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," John R Rasmus ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Sharon Raymond ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Bjorn Reed ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Deborah L Shannon ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Paul A Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Floyd Stoner ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Robert William Strand ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Joshua P Tenuta ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn","$3770800",""," Edward L Yingling ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$340000",""," Beth L Climo ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$340000",""," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"American Bankers Assn Securities Assn","$340000",""," James D McLaughlin ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Assn Securities Assn","$340000",""," Sarah A Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$160000",""," Beth L Climo ","No Revolving Door Profiles","Non Former Members of Congress"
"American Bankers Insurance Assn","$160000",""," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"American Bankers Insurance Assn","$160000",""," Paul A Smith ","No Revolving Door Profiles","Non Former Members of Congress"
"Barnett Sivon & Natter","$20000","American Bankers Insurance Assn"," James C Sivon ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," Jeffrey Bergner ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," David Bockorny ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," David Castagnetti ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," James III Hawkins ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," Margaret Smith Hemmer ","No Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," Brenda Reese ","Revolving Door Profiles","Non Former Members of Congress"
"Bergner Bockorny et al","$180000","American Bankers Assn"," Melissa Schulman ","Revolving Door Profiles","Non Former Members of Congress"
"Butera & Andrews","$60000","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"California Bankers Assn","$20000",""," David Burgess ","No Revolving Door Profiles","Non Former Members of Congress"
"Cashdollar-Jones & Co","$0","American Bankers Assn"," Robert Cashdollar ","No Revolving Door Profiles","Non Former Members of Congress"
"Covington & Burling","$60000","American Bankers Assn"," John C Dugan ","Revolving Door Profiles","Non Former Members of Congress"
"Drinker Biddle & Reath","$0","Puerto Rican Bankers Assn"," Joaquin A Marquez ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Legislative Assoc","$0","American Bankers Assn"," Stephen D Amitay ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Legislative Assoc","$0","American Bankers Assn"," Philip Corwin ","Revolving Door Profiles","Non Former Members of Congress"
"Federal Legislative Assoc","$0","American Bankers Assn"," David H Miller ","No Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Robert C Eager ","No Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Cantwell F III Muckenfuss ","Revolving Door Profiles","Non Former Members of Congress"
"Gibson Dunn & Crutcher","$40000","New York Bankers Assn"," Victoria P Rostow ","Revolving Door Profiles","Non Former Members of Congress"
"Goodwin Procter & Hoar","$0","Massachusetts Bankers Assn"," Jeremiah S Buckley ","Revolving Door Profiles","Non Former Members of Congress"
"LaRocco & Assoc","$100000","American Bankers Assn"," Larry LaRocco ","Revolving Door Profiles","Former Members of Congress"
"LaRocco & Assoc","$100000","American Bankers Assn"," Matthew L LaRocco ","Revolving Door Profiles","Non Former Members of Congress"
"Law Offices of Thomas L Farmer","$140000","American Bankers Assn"," Thomas L Farmer ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Karen Armstrong ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," William J Bosies ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Roberta Kotkin ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Elizabeth Gunther Sanderson ","No Revolving Door Profiles","Non Former Members of Congress"
"New York Bankers Assn","$120000",""," Michael P Smith ","Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$104617",""," James R Biery ","No Revolving Door Profiles","Non Former Members of Congress"
"Pennsylvania Bankers Assn","$104617",""," Louise A Rynd ","No Revolving Door Profiles","Non Former Members of Congress"
